permutation_entropy_antropy,spectral_entropy_antropy,svd_entropy_antropy,hjorth_mobility_antropy,hjorth_complexity_antropy,petrosian_fd_antropy,higuchi_fd_antropy,detrended_fluctuation_antropy,normalized_permutation_entropy_ordpy,statistical_complexity_entropy_ordpy,fisher_shannon_ordpy,global_node_entropy_ordpy,missing_links_ordpy,renyi_complexity_entropy_long_ordpy,renyi_stat_complexity_long_ordpy,tsallis_complexity_entropy_long_ordpy,tsallis_stat_complexity_long_ordpy,weighted_permutation_entropy_ordpy,0_Absolute energy,0_Average power,0_Kurtosis,0_Lempel-Ziv complexity,0_Mean,0_Median,0_Skewness,0_Standard deviation,75th_percentile,25th_percentile,label,SmallAreaEmphasis,LargeAreaEmphasis,GrayLevelNonUniformityNormalized,SizeZoneNonUniformityNormalized,LargeAreaHighGrayLevelEmphasis,WeightedZoneSizePercentageFeatureValue
0.8348202183248697,0.8396936889793893,0.8903201273123085,0.8064675766000915,1.8205620981653494,1.0135732209018091,1.6922261091778352,0.8535466328373079,0.8348202183248696,0.29919167806313485,0.20107893977933985,1.2646445443909495,0.22199074074074074,0.790886871399504,0.35340177389219907,0.9616944239453326,0.3890238693477133,4.621336483905523,900.8073958445666,0.004691729622782237,718.1992111265358,0.039515625,0.022114056818133703,0.016502780397270912,24.106416472836973,0.06482803157380922,0.02395743962773363,0.010510659756442008,impulsive_earthquake_sample10,0.0002387190262536328,38434.416666666664,0.3194444444444444,0.09722222222222222,54905.333333333336,0.23194997157475838
0.8324620735037521,0.7635815699673616,0.8478030811018996,0.7074968899228039,2.041161823667402,1.0135220842194808,1.6535224015997187,0.8856127849930953,0.832462073503752,0.30120857363193576,0.2046527404387612,1.2627748643370071,0.22060185185185185,0.7877087781025163,0.3549193511862552,0.9608850179184919,0.39219880298542137,4.30730686638716,735.638514787963,0.003831470553429773,557.9964075786693,0.04035416666666667,0.022181552520862638,0.01686288958135248,21.03294853171696,0.057787795645950935,0.02419529520867895,0.010841125191435765,impulsive_earthquake_sample11,0.09236531554889753,14908.136363636364,0.8839531680440771,0.03604224058769513,27850.5,0.12686885946176849
0.8313311812260794,0.7211600205188317,0.8122266884859697,0.6182570293450991,2.2670479030844746,1.0134945614049657,1.6759978027808253,0.9360684851384552,0.8313311812260794,0.3025166297103538,0.20547567578399023,1.2586929100246498,0.21944444444444444,0.7865348112922458,0.3563595351539628,0.9605838818867342,0.3944289445167314,4.432391520931958,1104.2673160098325,0.0057514222262086395,279.4556992623998,0.035296875,0.025075568038558895,0.017031918314529555,15.048599717975078,0.0715723980206626,0.02453758471659113,0.010828650207395256,impulsive_earthquake_sample12,0.0018810907044103068,125232.55555555556,0.3148148148148148,0.05555555555555555,249129.0,0.03401727861771058
0.8341699213315842,0.7839852358196481,0.8541505960718149,0.693469686980461,2.0939227549149373,1.0135546830984155,1.6613180474093474,0.8971082243888344,0.8341699213315841,0.2996135434114748,0.2017177809979242,1.2648085623575729,0.22106481481481483,0.790030844435338,0.35372270212560697,0.9614772405226633,0.3897718051712964,4.61681672177834,1137.6185849783174,0.005925127656801948,456.96099715929773,0.035682291666666664,0.024141992310046764,0.016697930642611665,18.75815313250081,0.07309077235919534,0.02399625095440617,0.010706558819085022,impulsive_earthquake_sample13,0.013317270780883232,103994.45454545454,0.45867768595041325,0.045454545454545456,207983.63636363635,0.044823906083244394
0.8327850600413731,0.8111440220951563,0.8557725846697142,0.7010397620886208,2.0753474689295315,1.0135377868235966,1.638939931501496,0.9145380993989186,0.832785060041373,0.30148059340213784,0.20329183355006372,1.2604638597736946,0.22430555555555556,0.7884992762956647,0.3553204433834195,0.9610871356223645,0.39233565368524614,4.5794936367652035,676.5953497498244,0.0035239524671994357,569.1410247442402,0.04041666666666666,0.022223432637347162,0.016902952431621817,21.03890102036461,0.055045918605230185,0.02446605582238744,0.010668605784348818,impulsive_earthquake_sample14,0.27528972140108043,194051.63636363635,0.3884297520661157,0.14049586776859505,276576.45454545453,0.01667245571378951
0.8322719811155901,0.8344321386753573,0.8606533265339547,0.6771828125996006,2.107042619181195,1.013537039135722,1.6267225147769133,0.9108637189033392,0.83227198111559,0.3021046111318469,0.20550384419692258,1.2607504194654024,0.2196759259259259,0.7880025094114381,0.3560362586706273,0.9609601816731702,0.39340491424174806,4.690890102869414,2365.372338091007,0.012319711759389408,414.26536548159197,0.0308125,0.027434978316817626,0.017028873065544545,18.481874566724333,0.10754984685707247,0.024662936337583815,0.010809312482741069,impulsive_earthquake_sample15,0.00011029183144160436,302315.3333333333,0.30864197530864196,0.1111111111111111,407349.1111111111,0.11003861003861004
0.8333553782474292,0.8043082270668923,0.8532976704011114,0.6620136514408936,2.197757358960999,1.0135398803202944,1.6459530191096476,0.9003027519229179,0.8333553782474292,0.30026748899612243,0.20308270764686948,1.261706611218372,0.2175925925925926,0.7889141760088426,0.3544715133802851,0.9611930086821393,0.3911432954572167,4.445360584404992,889.8160758442754,0.004634482866287196,827.933204562653,0.039942708333333334,0.02186152050595982,0.016386762682599823,25.247990607287836,0.06447117688954576,0.02346427082151801,0.010273608358176955,impulsive_earthquake_sample16,0.00029802322160139263,76206.6,0.3,0.1,91828.6,0.19104803493449782
0.8330444033794254,0.7807937920902124,0.8574538780879225,0.7279694452167714,1.961271709549228,1.0135545335862148,1.6961706030320636,0.8956106330600586,0.8330444033794253,0.30008307951142693,0.20263009164923967,1.2613949015508885,0.2196759259259259,0.7882571832285052,0.35398770661639556,0.961025292134918,0.3908493794344504,4.498057985591677,1228.4793175400675,0.00639836310366235,496.378162554148,0.036578125,0.02396201458127174,0.016915693588506996,20.14137505264421,0.07631612959303848,0.024169239195439406,0.01081832120033574,impulsive_earthquake_sample17,0.08699259840800386,23177.71111111111,0.814320987654321,0.04271604938271605,52066.91111111111,0.08425821064552662
0.832213035041431,0.799208315856736,0.860545928780652,0.6848912960548288,2.1563076747770054,1.0135252249349904,1.6300989065849019,0.911578336122821,0.8322130350414308,0.3014782822151386,0.20518151373263122,1.2605657427538055,0.21851851851851853,0.7875270147121366,0.35536842962284904,0.9608384695684121,0.39281315274159967,4.445327040971959,1246.162253599473,0.006490462208654592,539.7061239143053,0.03576041666666667,0.02445925642084632,0.016892128034299982,20.56740640756249,0.07676049230889032,0.02434866988879867,0.010707457224833666,impulsive_earthquake_sample18,0.07714349477222478,117662.15384615384,0.4437869822485207,0.08875739644970414,226520.61538461538,0.08067816427945046
0.8319253589135501,0.7971648299519738,0.8076161124808787,0.5609251610591256,2.4640746461771563,1.013545113872813,1.5984939611909263,0.9359536655417324,0.83192535891355,0.30194789051672993,0.20518326344064303,1.2586990531393512,0.22083333333333333,0.7872439454317631,0.355737764732255,0.9607659220314485,0.3933774773389007,4.628924572613592,646.5229200942495,0.00336732441363887,432.1880998420521,0.040203125,0.022273706260871228,0.01691362810706165,18.505664576159482,0.053583475856791046,0.024436137114534656,0.01063035932162525,impulsive_earthquake_sample19,0.1362493101748844,96948.76470588235,0.4671280276816609,0.0726643598615917,196695.88235294117,0.026324036352240676
0.8322807107905346,0.8002861544522758,0.8663030787025155,0.6823658453781167,2.1440798407679402,1.0135060800142417,1.6439131375489897,0.8779278873107128,0.8322807107905343,0.30230540810633916,0.20397663468109467,1.2615619552587143,0.2222222222222222,0.7880580277112699,0.35625187207291653,0.9609743802523273,0.39363866704061934,4.499285394360465,1764.7627434384976,0.009191520494578085,783.5489966546637,0.03580208333333333,0.024401509939940405,0.016796608954189534,25.07648606648372,0.09271482586256902,0.023997752464460866,0.01061984281279776,impulsive_earthquake_sample20,0.0011645877175814206,53503.916666666664,0.3194444444444444,0.08333333333333333,72789.33333333333,0.05312346286276439
0.8328809098990527,0.8147975357733831,0.8211195220865025,0.5769419328480254,2.424371007928782,1.0135334501571214,1.616793496173358,0.9465462700834583,0.8328809098990526,0.3012107132903886,0.20630651678292852,1.2618780676033763,0.21435185185185185,0.7886167258943168,0.35524725670907803,0.9611171207784909,0.3921970454997071,4.714720655726511,1077.779270573892,0.005613462937691821,676.3339008723492,0.038671875,0.023001674821240305,0.016936666862022956,23.48024599232577,0.07130467485602614,0.024409554902736892,0.01070162175069739,impulsive_earthquake_sample21,0.00010602692950025777,151596.875,0.28125,0.125,202762.875,0.22623110677718186
0.8340283408151316,0.713587527605421,0.7784529838637502,0.4577888804835675,3.1327325847736383,1.0135645504159216,1.5536259425604124,0.9110088199215999,0.8340283408151316,0.29961275147426875,0.2009199299312104,1.265237578871451,0.21180555555555555,0.7896865573659098,0.3536507184278475,0.961389718520516,0.38983412021451563,4.440967445350091,1244.9098694102017,0.006483939340362199,580.788015787368,0.03742708333333333,0.023921941302977763,0.01695087676968164,21.590445490939246,0.0768872310214231,0.024420182891686286,0.010856861578255453,impulsive_earthquake_sample22,9.283498922465611e-05,106237.3,0.3,0.1,149976.2,0.2331288343558282
0.8321983681861123,0.7750126215099623,0.8390240651738586,0.6933457409914084,2.0610390196580752,1.013513110210119,1.6800314709396271,0.9138805003705905,0.8321983681861121,0.30174434426556296,0.20686739221907363,1.2606495982743877,0.2212962962962963,0.7876421338699292,0.35568758839040343,0.9608679540219479,0.39314454549671457,4.521183528812521,571.2192448007883,0.0029751157287318595,629.9685493706564,0.04163541666666667,0.021316209566083388,0.016712491463450826,22.20568231307677,0.05020676690519173,0.023986176755074334,0.010723758476917707,impulsive_earthquake_sample23,0.10787770170317429,6989.945945945946,0.8836742147552958,0.0339663988312637,15588.31081081081,0.13836206896551725
0.8338887252229182,0.7066331110958529,0.7640383243111732,0.44924590221005745,3.215268947800834,1.0135504966734108,1.5978249123550214,0.9468712461139834,0.8338887252229182,0.2989426378145961,0.20180383978197364,1.264133704671363,0.21087962962962964,0.7890478449071344,0.3527407010868803,0.9612270872085825,0.38902400840889073,4.4740531932412555,783.7412344286039,0.004082006856434689,531.8459544174666,0.038885416666666665,0.022827709844557755,0.016869875843771243,20.14823091795611,0.05967312007290212,0.024274815911190316,0.01071480316110564,impulsive_earthquake_sample24,0.14361008090851782,22038.693333333333,0.8254222222222222,0.04533333333333334,58995.72,0.07119314436387607
0.8293761500268199,0.8196319651505788,0.8988133785663841,0.7667976860507774,1.9272439020366372,1.013489474848993,1.6145694843134286,0.7673006277014192,0.8293761500268197,0.3066203922427138,0.20786246297013444,1.2501688671150637,0.2263888888888889,0.7852224596558218,0.36024892364878786,0.9602458690075765,0.3996676101736804,4.727369987158578,3843.974576909993,0.02002080519643328,113.06016365746846,0.01134375,0.03007444988827134,0.008825861244887113,9.834844941018451,0.13826144938240764,0.013069882672671276,0.0055183331643756175,volcanic_tornillo_sample0,0.0037815010472724516,1404614.5,0.4027777777777778,0.09722222222222222,2644463.3333333335,0.010279001468428781
0.8252894157633954,0.8328038220597997,0.9111547930392807,0.8189623076817519,1.8098968393830457,1.0134215298823126,1.6425123187485045,0.7487310923609796,0.8252894157633952,0.3121764269257529,0.210727145692656,1.2377918728517865,0.2335648148148148,0.7809680742914629,0.36522641772489145,0.959140010485984,0.40757121758926085,4.720415795027058,59668.63243823914,0.31077574590617213,61.72021284283373,0.0128125,0.11471952994389753,0.009341097320419215,7.3554293173890475,0.5455396930856146,0.014214135565273723,0.005792508083243271,volcanic_tornillo_sample1,0.00022998981538122345,10841936.166666666,0.2777777777777778,0.16666666666666666,19470705.0,0.011933701657458563
0.8290147187777495,0.8617337564251687,0.9272950633724165,0.9207426831214078,1.6091047163399514,1.0134631403583505,1.7702394346813022,0.7638632567048522,0.8290147187777495,0.3068349462424535,0.20743448765882283,1.2515170224428345,0.22592592592592592,0.784847165702239,0.36082772187400397,0.9601489386465855,0.40052779171427694,4.602449009629482,3170.6432583940823,0.016513852980453454,152.85153075006303,0.012661458333333334,0.02530914261011945,0.008458828456874368,11.560394826621447,0.1259889450354401,0.012649037783324322,0.005301549204860442,volcanic_tornillo_sample2,0.006072025437125741,209860.34146341463,0.6656751933372992,0.03271861986912552,739115.3902439025,0.027442242289199014
0.8298740127116983,0.8292458686975535,0.9302833995950154,1.02582410914173,1.441893284297743,1.013480348329022,1.9130601980839212,0.7280201545595458,0.8298740127116981,0.30503430409781,0.21147416905706143,1.253637468034391,0.21944444444444444,0.7853344338016716,0.3587810486156491,0.9602747663513219,0.39785597694886243,4.130369420625374,14913.570346187746,0.0776752501116555,121.58067440819033,0.010838541666666666,0.04410947034672905,0.008473910809277601,10.448004414942563,0.27518938965518314,0.012386307661794419,0.005368124582843479,volcanic_tornillo_sample3,0.0010051789035569131,417479.6111111111,0.4876543209876543,0.06790123456790123,1821420.3333333333,0.029859749660684665
0.8305573864890883,0.8599505332981552,0.9279722066759036,0.9066203319377543,1.6416096897480548,1.013506827930607,1.7430682224465162,0.7716957783602992,0.8305573864890882,0.3047824052755677,0.20463344102984082,1.255734850365322,0.22060185185185185,0.7864332032604961,0.3589328925817089,0.9605577635293333,0.3975547153498698,4.6353049493699885,10864.571258274986,0.056586603358741376,205.83213861295815,0.011776041666666667,0.036132845668638794,0.008786814770090755,13.393441484184937,0.23511853627635407,0.012878679540137593,0.005548329014699725,volcanic_tornillo_sample4,0.007224014211641761,284412.0,0.5727788279773157,0.05103969754253308,839231.2173913043,0.02708247845711941
0.8302894880903681,0.7791502087931086,0.8867097422449454,0.8656241259937331,1.6268251961213478,1.0135111657366564,1.8721269547722281,0.8223394086384134,0.8302894880903681,0.30490883726975665,0.20928548155493296,1.2541472054446068,0.2199074074074074,0.7859385523005623,0.35856835262004044,0.9604304886624858,0.39733584395434024,4.45133477790143,2041.1322563028043,0.01063095253778824,84.6438674873508,0.012921875,0.02517209135971426,0.008703731301166785,8.564509134190677,0.09998631398757518,0.012877391202300435,0.005497059149015027,volcanic_tornillo_sample5,0.0028104045079446424,711610.7826086957,0.5198487712665406,0.054820415879017016,2110492.6086956523,0.018069584736251403
0.8274094084903973,0.7950782261145413,0.9135117443941692,0.9703370395775065,1.49100680895807,1.0134272186537767,1.9169505300936969,0.7700706883131407,0.8274094084903972,0.3095773570102829,0.21660316430402005,1.2467175663533643,0.22777777777777777,0.7835418252574803,0.36325435256578503,0.9598108637716831,0.40402967418077856,4.019812029938039,24827.292826297893,0.12930949029056346,105.45643983187846,0.012364583333333333,0.06440159747609973,0.008915587062073242,9.536132634661483,0.3537813605126212,0.01324508027337172,0.005566821295087449,volcanic_tornillo_sample6,0.00285335644571428,860222.4347826086,0.5236294896030246,0.054820415879017016,2950169.1304347827,0.016561656165616563
0.8302104402342559,0.7815312776222156,0.9064135826892895,0.9433741561622653,1.530480181916858,1.0134616438749353,1.9029574618909022,0.7864854725188595,0.8302104402342559,0.305359998659316,0.21210082929104287,1.256897614161075,0.22800925925925927,0.7861098661961173,0.35898133124999926,0.9604745915793954,0.3977556320807562,3.945799496425119,10425.365737144477,0.05429906268857899,173.71035216284668,0.011041666666666667,0.03800229361430704,0.00883514713133226,12.16511472019857,0.2299012952573622,0.012898367510162819,0.005523937948921051,volcanic_tornillo_sample7,0.0014916341726205766,585158.7647058824,0.4186851211072664,0.0657439446366782,1501337.2352941176,0.02690228141896347
0.8299674404023846,0.8578129433055687,0.9275998263166754,0.906905222208145,1.6400260121586154,1.013503088293569,1.7428315210151106,0.759360319007325,0.8299674404023845,0.30535662089206767,0.206844921682723,1.2541084831531857,0.22060185185185185,0.7856262970074418,0.3592855972918582,0.9603500379350898,0.398332759434493,4.570379588965312,12121.124810250765,0.06313118719498938,203.8092962004639,0.011817708333333333,0.03783084570119587,0.008732974132351435,13.326878922358324,0.24839421390252842,0.012937186871430004,0.0054878933565185774,volcanic_tornillo_sample8,0.0029499849308529634,275998.5,0.5868055555555556,0.04513888888888889,819685.4166666666,0.01929260450160772
0.8284442124930518,0.7799405830465737,0.8872309404958092,0.8599480567212937,1.6379327424495618,1.0134650857537437,1.880027839016476,0.8184895746969392,0.8284442124930518,0.30787710472226065,0.2165233466060473,1.2491277228504414,0.22523148148148148,0.7843481534881025,0.36156675887172984,0.9600198690342848,0.4016386442712232,4.398959909326073,5736.316684538204,0.02987680500699589,89.86128757417784,0.012302083333333333,0.036168957079799044,0.0087169240498889,8.813802288745688,0.16902205756171626,0.013030462089800101,0.005503229602204187,volcanic_tornillo_sample9,0.00310697298282527,605106.5625,0.455078125,0.041015625,2343000.4375,0.021353670162059104
0.8296102685421333,0.8491346385667204,0.9214397475503945,0.8724509805021016,1.7053001924781677,1.0135140076468232,1.6897358128778854,0.7507959176302914,0.8296102685421332,0.30633775868174534,0.20763254243970639,1.2494431450014831,0.22939814814814816,0.7854978361535924,0.3600312959515381,0.9603169167572315,0.39928455301300375,4.769645122686168,7712.305685841008,0.040168467991192704,81.85939553768985,0.01171875,0.04169911158501041,0.008956695653350041,8.490255076360503,0.1960342900449887,0.013211963443459493,0.005550414720745269,volcanic_tornillo_sample10,0.010396960020185248,780189.4782608695,0.5727788279773157,0.062381852551984876,2305281.1739130435,0.021677012513548134
0.8295245831739849,0.8172266370365388,0.9251582549857958,1.0122480534867129,1.450505571657558,1.0134751114299587,1.9216202540647742,0.7398861218132544,0.8295245831739848,0.3061701001509466,0.21504985002757085,1.250336120942557,0.22291666666666668,0.7852989062331674,0.3598123051958662,0.9602655988487434,0.39910970655895434,3.9570264668177186,30949.423216371044,0.16119575214647494,130.40342807116423,0.012161458333333333,0.06237255429840327,0.008861507378419734,10.767615833217876,0.3966164104718293,0.01304298392010402,0.005585092696605223,volcanic_tornillo_sample11,0.0013845053349102398,697021.4375,0.4453125,0.0625,2430958.3125,0.014844021802157022
0.8290597298748761,0.8170609597787989,0.8970644562288406,0.8659792998420612,1.6441979497516757,1.0134658339727942,1.8411499769013167,0.7993750860141928,0.829059729874876,0.30657497153815483,0.21454261557163692,1.2500453433559282,0.22060185185185185,0.7846986093358059,0.3601545441055723,0.9601105366582454,0.39978575453013465,4.572585332750284,1612.3774014040905,0.00839784270441039,94.88201403725164,0.014411458333333333,0.02319357650492158,0.008681973613280644,9.005097863477339,0.08865583440787558,0.012896936840199047,0.005444817441633086,volcanic_tornillo_sample12,0.0049762347390275435,452052.8947368421,0.4889196675900277,0.03185595567867036,1694929.4210526317,0.0222936332596907
0.82675599220966,0.8390150122333111,0.9107316528660453,0.8932305901644502,1.6122555928175262,1.0134263204479417,1.8440432314683364,0.7895272980379491,0.8267559922096597,0.30929566750327675,0.21807463768023344,1.2417615712824028,0.22777777777777777,0.7821426574026866,0.3627673517373427,0.959446872566728,0.40406968606451826,4.522888480059356,13246.116501767874,0.06899054943915267,64.30893075762927,0.0133125,0.0595727406553577,0.009054368260134853,7.431643792473476,0.25581493053413407,0.013682519275860039,0.005667694938375979,volcanic_tornillo_sample13,0.00162931433156707,1531549.7222222222,0.35802469135802467,0.06172839506172839,3821435.5555555555,0.016209578387228817
0.8328261969105801,0.8300813059459068,0.9287405815405967,1.0119536049287134,1.4624244689543582,1.013503836232019,1.9021176138511433,0.7263135316579009,0.83282619691058,0.3013888761514044,0.20678306687081421,1.2608080964365445,0.22430555555555556,0.7884150000588065,0.355069697265215,0.9610656125626507,0.39207363927839456,4.157811202625862,8668.881926850034,0.04515066186204112,88.55548920793962,0.011114583333333334,0.03901946964882284,0.008594987089670766,8.911795509259012,0.20887294628713535,0.012490772643278076,0.005412944574180615,volcanic_tornillo_sample14,0.005770138889993595,284322.03571428574,0.6352040816326531,0.04081632653061224,1358502.2142857143,0.03608605135322693
0.831690341440149,0.8286721521416688,0.9296842307672176,1.0195370925190448,1.4496371495611857,1.013502789116643,1.9112984586718549,0.7298086009623187,0.8316903414401488,0.3027398955935575,0.20884833995956448,1.2585516644460182,0.22453703703703703,0.7872580050266353,0.3565313928483977,0.9607695269452544,0.39432014593903364,4.029607031532121,16379.205185791427,0.08530880465935461,154.4627337005751,0.011088541666666667,0.042891618879155456,0.008582079639088091,11.760263354595162,0.28890944839618693,0.012521533010119828,0.005439774597200543,volcanic_tornillo_sample15,0.0005591205802976261,363959.6875,0.4453125,0.0625,1244772.5,0.04659928045228713
0.8291523685532981,0.7641076114815442,0.8879108213774433,0.8807152315188681,1.6039291845021573,1.0134565556659694,1.8754104263706286,0.8139285872624444,0.829152368553298,0.30692998001014554,0.2108927709409199,1.2541701574366741,0.2222222222222222,0.7851405358603442,0.36079247293182576,0.9602247200611503,0.40035599673674566,4.272291139208224,2064.99677956762,0.010755247577162484,114.54146510328553,0.01240625,0.023809132193401486,0.00889307364921799,9.835505041973846,0.10093719227542024,0.013009859808691553,0.0056363002194227746,volcanic_tornillo_sample16,0.0025313800624355955,425745.1538461539,0.47928994082840237,0.0650887573964497,1445033.3461538462,0.033757465593352375
